,date,comptage,timestamp
0,2020-03-05 00:00:00,7,1583366400000
1,2020-03-05 00:15:00,0,1583367300000
2,2020-03-05 00:30:00,5,1583368200000
3,2020-03-05 00:45:00,2,1583369100000
4,2020-03-05 01:00:00,4,1583370000000
5,2020-03-05 01:15:00,3,1583370900000
6,2020-03-05 01:30:00,1,1583371800000
7,2020-03-05 01:45:00,1,1583372700000
8,2020-03-05 02:00:00,1,1583373600000
9,2020-03-05 02:15:00,0,1583374500000
10,2020-03-05 02:30:00,0,1583375400000
11,2020-03-05 02:45:00,0,1583376300000
12,2020-03-05 03:00:00,1,1583377200000
13,2020-03-05 03:15:00,0,1583378100000
14,2020-03-05 03:30:00,0,1583379000000
15,2020-03-05 03:45:00,0,1583379900000
16,2020-03-05 04:00:00,0,1583380800000
17,2020-03-05 04:15:00,0,1583381700000
18,2020-03-05 04:30:00,0,1583382600000
19,2020-03-05 04:45:00,1,1583383500000
20,2020-03-05 05:00:00,0,1583384400000
21,2020-03-05 05:15:00,0,1583385300000
22,2020-03-05 05:30:00,0,1583386200000
23,2020-03-05 05:45:00,1,1583387100000
24,2020-03-05 06:00:00,3,1583388000000
25,2020-03-05 06:15:00,11,1583388900000
26,2020-03-05 06:30:00,7,1583389800000
27,2020-03-05 06:45:00,9,1583390700000
28,2020-03-05 07:00:00,6,1583391600000
29,2020-03-05 07:15:00,16,1583392500000
30,2020-03-05 07:30:00,23,1583393400000
31,2020-03-05 07:45:00,27,1583394300000
32,2020-03-05 08:00:00,23,1583395200000
33,2020-03-05 08:15:00,23,1583396100000
34,2020-03-05 08:30:00,28,1583397000000
35,2020-03-05 08:45:00,26,1583397900000
36,2020-03-05 09:00:00,28,1583398800000
37,2020-03-05 09:15:00,29,1583399700000
38,2020-03-05 09:30:00,21,1583400600000
39,2020-03-05 09:45:00,25,1583401500000
40,2020-03-05 10:00:00,19,1583402400000
41,2020-03-05 10:15:00,10,1583403300000
42,2020-03-05 10:30:00,15,1583404200000
43,2020-03-05 10:45:00,26,1583405100000
44,2020-03-05 11:00:00,20,1583406000000
45,2020-03-05 11:15:00,18,1583406900000
