,date,comptage,timestamp
0,2020-11-23 14:00:00,33,1606140000000
1,2020-11-23 14:15:00,38,1606140900000
2,2020-11-23 14:30:00,40,1606141800000
3,2020-11-23 14:45:00,33,1606142700000
4,2020-11-23 15:00:00,39,1606143600000
5,2020-11-23 15:15:00,49,1606144500000
6,2020-11-23 15:30:00,43,1606145400000
7,2020-11-23 15:45:00,43,1606146300000
8,2020-11-23 16:00:00,35,1606147200000
9,2020-11-23 16:15:00,61,1606148100000
10,2020-11-23 16:30:00,28,1606149000000
11,2020-11-23 16:45:00,41,1606149900000
12,2020-11-23 17:00:00,44,1606150800000
13,2020-11-23 17:15:00,30,1606151700000
14,2020-11-23 17:30:00,36,1606152600000
15,2020-11-23 17:45:00,21,1606153500000
16,2020-11-23 18:00:00,21,1606154400000
17,2020-11-23 18:15:00,20,1606155300000
18,2020-11-23 18:30:00,23,1606156200000
19,2020-11-23 18:45:00,6,1606157100000
20,2020-11-23 19:00:00,13,1606158000000
21,2020-11-23 19:15:00,11,1606158900000
22,2020-11-23 19:30:00,14,1606159800000
23,2020-11-23 19:45:00,4,1606160700000
24,2020-11-23 20:00:00,11,1606161600000
25,2020-11-23 20:15:00,7,1606162500000
26,2020-11-23 20:30:00,3,1606163400000
27,2020-11-23 20:45:00,1,1606164300000
28,2020-11-23 21:00:00,2,1606165200000
29,2020-11-23 21:15:00,4,1606166100000
30,2020-11-23 21:30:00,2,1606167000000
31,2020-11-23 21:45:00,3,1606167900000
32,2020-11-23 22:00:00,0,1606168800000
33,2020-11-23 22:15:00,2,1606169700000
34,2020-11-23 22:30:00,0,1606170600000
35,2020-11-23 22:45:00,0,1606171500000
36,2020-11-23 23:00:00,0,1606172400000
37,2020-11-23 23:15:00,0,1606173300000
38,2020-11-23 23:30:00,1,1606174200000
39,2020-11-23 23:45:00,1,1606175100000
40,2020-11-24 00:00:00,0,1606176000000
41,2020-11-24 00:15:00,0,1606176900000
42,2020-11-24 00:30:00,0,1606177800000
43,2020-11-24 00:45:00,0,1606178700000
44,2020-11-24 01:00:00,0,1606179600000
45,2020-11-24 01:15:00,0,1606180500000
46,2020-11-24 01:30:00,0,1606181400000
47,2020-11-24 01:45:00,0,1606182300000
48,2020-11-24 02:00:00,1,1606183200000
49,2020-11-24 02:15:00,2,1606184100000
50,2020-11-24 02:30:00,0,1606185000000
51,2020-11-24 02:45:00,0,1606185900000
52,2020-11-24 03:00:00,0,1606186800000
53,2020-11-24 03:15:00,0,1606187700000
54,2020-11-24 03:30:00,0,1606188600000
55,2020-11-24 03:45:00,0,1606189500000
56,2020-11-24 04:00:00,1,1606190400000
57,2020-11-24 04:15:00,1,1606191300000
58,2020-11-24 04:30:00,0,1606192200000
59,2020-11-24 04:45:00,0,1606193100000
60,2020-11-24 05:00:00,3,1606194000000
61,2020-11-24 05:15:00,5,1606194900000
62,2020-11-24 05:30:00,9,1606195800000
63,2020-11-24 05:45:00,5,1606196700000
64,2020-11-24 06:00:00,14,1606197600000
65,2020-11-24 06:15:00,13,1606198500000
66,2020-11-24 06:30:00,26,1606199400000
67,2020-11-24 06:45:00,38,1606200300000
68,2020-11-24 07:00:00,30,1606201200000
69,2020-11-24 07:15:00,31,1606202100000
70,2020-11-24 07:30:00,49,1606203000000
71,2020-11-24 07:45:00,47,1606203900000
72,2020-11-24 08:00:00,35,1606204800000
73,2020-11-24 08:15:00,40,1606205700000
74,2020-11-24 08:30:00,32,1606206600000
75,2020-11-24 08:45:00,33,1606207500000
76,2020-11-24 09:00:00,12,1606208400000
77,2020-11-24 09:15:00,20,1606209300000
78,2020-11-24 09:30:00,16,1606210200000
79,2020-11-24 09:45:00,19,1606211100000
80,2020-11-24 10:00:00,22,1606212000000
81,2020-11-24 10:15:00,16,1606212900000
82,2020-11-24 10:30:00,11,1606213800000
83,2020-11-24 10:45:00,13,1606214700000
84,2020-11-24 11:00:00,19,1606215600000
85,2020-11-24 11:15:00,19,1606216500000
86,2020-11-24 11:30:00,17,1606217400000
87,2020-11-24 11:45:00,27,1606218300000
88,2020-11-24 12:00:00,30,1606219200000
89,2020-11-24 12:15:00,24,1606220100000
90,2020-11-24 12:30:00,20,1606221000000
91,2020-11-24 12:45:00,26,1606221900000
92,2020-11-24 13:00:00,35,1606222800000
93,2020-11-24 13:15:00,19,1606223700000
94,2020-11-24 13:30:00,35,1606224600000
95,2020-11-24 13:45:00,27,1606225500000
96,2020-11-24 14:00:00,20,1606226400000
97,2020-11-24 14:15:00,37,1606227300000
98,2020-11-24 14:30:00,39,1606228200000
99,2020-11-24 14:45:00,46,1606229100000
100,2020-11-24 15:00:00,43,1606230000000
101,2020-11-24 15:15:00,42,1606230900000
102,2020-11-24 15:30:00,23,1606231800000
103,2020-11-24 15:45:00,37,1606232700000
104,2020-11-24 16:00:00,38,1606233600000
105,2020-11-24 16:15:00,52,1606234500000
106,2020-11-24 16:30:00,44,1606235400000
107,2020-11-24 16:45:00,43,1606236300000
108,2020-11-24 17:00:00,34,1606237200000
109,2020-11-24 17:15:00,36,1606238100000
110,2020-11-24 17:30:00,29,1606239000000
111,2020-11-24 17:45:00,29,1606239900000
112,2020-11-24 18:00:00,28,1606240800000
113,2020-11-24 18:15:00,21,1606241700000
114,2020-11-24 18:30:00,22,1606242600000
115,2020-11-24 18:45:00,15,1606243500000
116,2020-11-24 19:00:00,9,1606244400000
117,2020-11-24 19:15:00,6,1606245300000
118,2020-11-24 19:30:00,11,1606246200000
119,2020-11-24 19:45:00,3,1606247100000
120,2020-11-24 20:00:00,8,1606248000000
