,date,comptage,timestamp
0,2020-03-16 10:15:00,12,1584353700000
1,2020-03-16 10:30:00,6,1584354600000
2,2020-03-16 10:45:00,7,1584355500000
3,2020-03-16 11:00:00,0,1584356400000
4,2020-03-16 11:15:00,4,1584357300000
5,2020-03-16 11:30:00,4,1584358200000
6,2020-03-16 11:45:00,1,1584359100000
7,2020-03-16 12:00:00,0,1584360000000
8,2020-03-16 12:15:00,3,1584360900000
9,2020-03-16 12:30:00,5,1584361800000
10,2020-03-16 12:45:00,5,1584362700000
11,2020-03-16 13:00:00,2,1584363600000
12,2020-03-16 13:15:00,1,1584364500000
13,2020-03-16 13:30:00,1,1584365400000
14,2020-03-16 13:45:00,0,1584366300000
15,2020-03-16 14:00:00,1,1584367200000
16,2020-03-16 14:15:00,1,1584368100000
17,2020-03-16 14:30:00,2,1584369000000
18,2020-03-16 14:45:00,0,1584369900000
19,2020-03-16 15:00:00,0,1584370800000
20,2020-03-16 15:15:00,1,1584371700000
21,2020-03-16 15:30:00,0,1584372600000
22,2020-03-16 15:45:00,2,1584373500000
23,2020-03-16 16:00:00,0,1584374400000
24,2020-03-16 16:15:00,0,1584375300000
25,2020-03-16 16:30:00,1,1584376200000
26,2020-03-16 16:45:00,1,1584377100000
27,2020-03-16 17:00:00,4,1584378000000
28,2020-03-16 17:15:00,0,1584378900000
29,2020-03-16 17:30:00,0,1584379800000
30,2020-03-16 17:45:00,0,1584380700000
31,2020-03-16 18:00:00,1,1584381600000
32,2020-03-16 18:15:00,0,1584382500000
33,2020-03-16 18:30:00,2,1584383400000
34,2020-03-16 18:45:00,2,1584384300000
35,2020-03-16 19:00:00,0,1584385200000
36,2020-03-16 19:15:00,0,1584386100000
37,2020-03-16 19:30:00,0,1584387000000
38,2020-03-16 19:45:00,0,1584387900000
39,2020-03-16 20:00:00,1,1584388800000
40,2020-03-16 20:15:00,0,1584389700000
41,2020-03-16 20:30:00,0,1584390600000
42,2020-03-16 20:45:00,0,1584391500000
43,2020-03-16 21:00:00,0,1584392400000
44,2020-03-16 21:15:00,0,1584393300000
45,2020-03-16 21:30:00,0,1584394200000
46,2020-03-16 21:45:00,0,1584395100000
47,2020-03-16 22:00:00,0,1584396000000
48,2020-03-16 22:15:00,0,1584396900000
49,2020-03-16 22:30:00,0,1584397800000
50,2020-03-16 22:45:00,0,1584398700000
51,2020-03-16 23:00:00,0,1584399600000
52,2020-03-16 23:15:00,0,1584400500000
53,2020-03-16 23:30:00,0,1584401400000
54,2020-03-16 23:45:00,0,1584402300000
55,2020-03-17 00:00:00,0,1584403200000
56,2020-03-17 00:15:00,0,1584404100000
57,2020-03-17 00:30:00,0,1584405000000
58,2020-03-17 00:45:00,0,1584405900000
59,2020-03-17 01:00:00,0,1584406800000
60,2020-03-17 01:15:00,0,1584407700000
61,2020-03-17 01:30:00,0,1584408600000
62,2020-03-17 01:45:00,0,1584409500000
63,2020-03-17 02:00:00,0,1584410400000
64,2020-03-17 02:15:00,0,1584411300000
65,2020-03-17 02:30:00,0,1584412200000
66,2020-03-17 02:45:00,0,1584413100000
67,2020-03-17 03:00:00,0,1584414000000
68,2020-03-17 03:15:00,0,1584414900000
69,2020-03-17 03:30:00,0,1584415800000
70,2020-03-17 03:45:00,0,1584416700000
71,2020-03-17 04:00:00,0,1584417600000
72,2020-03-17 04:15:00,0,1584418500000
73,2020-03-17 04:30:00,0,1584419400000
74,2020-03-17 04:45:00,0,1584420300000
75,2020-03-17 05:00:00,0,1584421200000
76,2020-03-17 05:15:00,0,1584422100000
77,2020-03-17 05:30:00,0,1584423000000
78,2020-03-17 05:45:00,0,1584423900000
79,2020-03-17 06:00:00,0,1584424800000
80,2020-03-17 06:15:00,0,1584425700000
81,2020-03-17 06:30:00,0,1584426600000
82,2020-03-17 06:45:00,0,1584427500000
83,2020-03-17 07:00:00,1,1584428400000
84,2020-03-17 07:15:00,0,1584429300000
85,2020-03-17 07:30:00,0,1584430200000
86,2020-03-17 07:45:00,0,1584431100000
87,2020-03-17 08:00:00,1,1584432000000
88,2020-03-17 08:15:00,0,1584432900000
89,2020-03-17 08:30:00,0,1584433800000
90,2020-03-17 08:45:00,0,1584434700000
91,2020-03-17 09:00:00,0,1584435600000
92,2020-03-17 09:15:00,0,1584436500000
93,2020-03-17 09:30:00,1,1584437400000
94,2020-03-17 09:45:00,0,1584438300000
95,2020-03-17 10:00:00,1,1584439200000
96,2020-03-17 10:15:00,0,1584440100000
97,2020-03-17 10:30:00,2,1584441000000
98,2020-03-17 10:45:00,0,1584441900000
99,2020-03-17 11:00:00,0,1584442800000
